id,series,period,dataValue,status,units,subject,groupName
1221,BDCQ.SEA2MA,2012.06,1949.268236,F,Value,Business Data Collection - BDC,Industry by employment variable
1222,BDCQ.SEA2MA,2012.09,1975.447472,F,Value,Business Data Collection - BDC,Industry by employment variable
1223,BDCQ.SEA2MA,2012.12,2032.883896,F,Value,Business Data Collection - BDC,Industry by employment variable
1224,BDCQ.SEA2MA,2013.03,2027.017142,F,Value,Business Data Collection - BDC,Industry by employment variable
1225,BDCQ.SEA2MA,2013.06,2113.178172,F,Value,Business Data Collection - BDC,Industry by employment variable
1226,BDCQ.SEA2MA,2013.09,2101.77408,F,Value,Business Data Collection - BDC,Industry by employment variable
1227,BDCQ.SEA2MA,2013.12,2187.128333,F,Value,Business Data Collection - BDC,Industry by employment variable
1228,BDCQ.SEA2MA,2014.03,2099.956505,F,Value,Business Data Collection - BDC,Industry by employment variable
1229,BDCQ.SEA2MA,2014.06,2238.295363,F,Value,Business Data Collection - BDC,Industry by employment variable
1230,BDCQ.SEA2MA,2014.09,2257.087422,F,Value,Business Data Collection - BDC,Industry by employment variable
1231,BDCQ.SEA2MA,2014.12,2356.151691,F,Value,Business Data Collection - BDC,Industry by employment variable
1232,BDCQ.SEA2MA,2015.03,2288.799757,F,Value,Business Data Collection - BDC,Industry by employment variable
1233,BDCQ.SEA2MA,2015.06,2412.134318,F,Value,Business Data Collection - BDC,Industry by employment variable
1234,BDCQ.SEA2MA,2015.09,2437.607493,F,Value,Business Data Collection - BDC,Industry by employment variable
1235,BDCQ.SEA2MA,2015.12,2497.954365,F,Value,Business Data Collection - BDC,Industry by employment variable
1236,BDCQ.SEA2MA,2016.03,2460.522704,F,Value,Business Data Collection - BDC,Industry by employment variable
1237,BDCQ.SEA2MA,2016.06,2535.366929,F,Value,Business Data Collection - BDC,Industry by employment variable
1238,BDCQ.SEA2MA,2016.09,2547.520037,F,Value,Business Data Collection - BDC,Industry by employment variable
1239,BDCQ.SEA2MA,2016.12,2649.709264,F,Value,Business Data Collection - BDC,Industry by employment variable
1240,BDCQ.SEA2MA,2017.03,2599.123247,F,Value,Business Data Collection - BDC,Industry by employment variable
1241,BDCQ.SEA2MA,2017.06,2743.303613,F,Value,Business Data Collection - BDC,Industry by employment variable
1242,BDCQ.SEA2MA,2017.09,2688.945155,F,Value,Business Data Collection - BDC,Industry by employment variable
1243,BDCQ.SEA2MA,2017.12,2859.376852,F,Value,Business Data Collection - BDC,Industry by employment variable
1244,BDCQ.SEA2MA,2018.03,2805.364418,F,Value,Business Data Collection - BDC,Industry by employment variable
1245,BDCQ.SEA2MA,2018.06,2975.867336,F,Value,Business Data Collection - BDC,Industry by employment variable
1246,BDCQ.SEA2MA,2018.09,2950.485036,F,Value,Business Data Collection - BDC,Industry by employment variable
1247,BDCQ.SEA2MA,2018.12,3139.475047,F,Value,Business Data Collection - BDC,Industry by employment variable
1248,BDCQ.SEA2MA,2019.03,2996.21947,F,Value,Business Data Collection - BDC,Industry by employment variable
1249,BDCQ.SEA2MA,2019.06,3187.214905,F,Value,Business Data Collection - BDC,Industry by employment variable
1250,BDCQ.SEA2MA,2019.09,3186.885321,F,Value,Business Data Collection - BDC,Industry by employment variable
1251,BDCQ.SEA2MA,2019.12,3320.536333,F,Value,Business Data Collection - BDC,Industry by employment variable
1252,BDCQ.SEA2MA,2020.03,3170.241964,F,Value,Business Data Collection - BDC,Industry by employment variable
1253,BDCQ.SEA2MA,2020.06,3166.077378,F,Value,Business Data Collection - BDC,Industry by employment variable
1254,BDCQ.SEA2MA,2020.09,3384.156167,F,Value,Business Data Collection - BDC,Industry by employment variable
1255,BDCQ.SEA2NA,2011.06,732.306732,F,Value,Business Data Collection - BDC,Industry by employment variable
1256,BDCQ.SEA2NA,2011.09,690.077273,F,Value,Business Data Collection - BDC,Industry by employment variable
1257,BDCQ.SEA2NA,2011.12,696.988031,F,Value,Business Data Collection - BDC,Industry by employment variable
1258,BDCQ.SEA2NA,2012.03,686.715738,F,Value,Business Data Collection - BDC,Industry by employment variable
1259,BDCQ.SEA2NA,2012.06,772.360845,F,Value,Business Data Collection - BDC,Industry by employment variable
1260,BDCQ.SEA2NA,2012.09,714.217612,F,Value,Business Data Collection - BDC,Industry by employment variable
1261,BDCQ.SEA2NA,2012.12,729.32126,F,Value,Business Data Collection - BDC,Industry by employment variable
1262,BDCQ.SEA2NA,2013.03,709.609851,F,Value,Business Data Collection - BDC,Industry by employment variable
1263,BDCQ.SEA2NA,2013.06,778.630345,F,Value,Business Data Collection - BDC,Industry by employment variable
1264,BDCQ.SEA2NA,2013.09,749.814208,F,Value,Business Data Collection - BDC,Industry by employment variable
1265,BDCQ.SEA2NA,2013.12,793.47295,F,Value,Business Data Collection - BDC,Industry by employment variable
1266,BDCQ.SEA2NA,2014.03,752.777251,F,Value,Business Data Collection - BDC,Industry by employment variable
1267,BDCQ.SEA2NA,2014.06,847.043235,F,Value,Business Data Collection - BDC,Industry by employment variable
1268,BDCQ.SEA2NA,2014.09,803.206009,F,Value,Business Data Collection - BDC,Industry by employment variable
1269,BDCQ.SEA2NA,2014.12,862.5089,F,Value,Business Data Collection - BDC,Industry by employment variable
1270,BDCQ.SEA2NA,2015.03,817.221281,F,Value,Business Data Collection - BDC,Industry by employment variable
1271,BDCQ.SEA2NA,2015.06,914.400782,F,Value,Business Data Collection - BDC,Industry by employment variable
1272,BDCQ.SEA2NA,2015.09,869.698302,F,Value,Business Data Collection - BDC,Industry by employment variable
1273,BDCQ.SEA2NA,2015.12,904.521939,F,Value,Business Data Collection - BDC,Industry by employment variable
1274,BDCQ.SEA2NA,2016.03,900.83995,F,Value,Business Data Collection - BDC,Industry by employment variable
1275,BDCQ.SEA2NA,2016.06,1016.679168,F,Value,Business Data Collection - BDC,Industry by employment variable
1276,BDCQ.SEA2NA,2016.09,928.340331,F,Value,Business Data Collection - BDC,Industry by employment variable
1277,BDCQ.SEA2NA,2016.12,1010.838034,F,Value,Business Data Collection - BDC,Industry by employment variable
1278,BDCQ.SEA2NA,2017.03,952.488854,F,Value,Business Data Collection - BDC,Industry by employment variable
1279,BDCQ.SEA2NA,2017.06,1088.44031,F,Value,Business Data Collection - BDC,Industry by employment variable
1280,BDCQ.SEA2NA,2017.09,1020.038144,F,Value,Business Data Collection - BDC,Industry by employment variable
1281,BDCQ.SEA2NA,2017.12,1085.932872,F,Value,Business Data Collection - BDC,Industry by employment variable
1282,BDCQ.SEA2NA,2018.03,1045.327279,F,Value,Business Data Collection - BDC,Industry by employment variable
1283,BDCQ.SEA2NA,2018.06,1180.007488,F,Value,Business Data Collection - BDC,Industry by employment variable
1284,BDCQ.SEA2NA,2018.09,1069.217907,F,Value,Business Data Collection - BDC,Industry by employment variable
1285,BDCQ.SEA2NA,2018.12,1146.788348,F,Value,Business Data Collection - BDC,Industry by employment variable
1286,BDCQ.SEA2NA,2019.03,1075.294627,F,Value,Business Data Collection - BDC,Industry by employment variable
1287,BDCQ.SEA2NA,2019.06,1227.281152,F,Value,Business Data Collection - BDC,Industry by employment variable
1288,BDCQ.SEA2NA,2019.09,1127.568471,F,Value,Business Data Collection - BDC,Industry by employment variable
1289,BDCQ.SEA2NA,2019.12,1238.598865,F,Value,Business Data Collection - BDC,Industry by employment variable
1290,BDCQ.SEA2NA,2020.03,1131.228478,F,Value,Business Data Collection - BDC,Industry by employment variable
1291,BDCQ.SEA2NA,2020.06,1186.206308,F,Value,Business Data Collection - BDC,Industry by employment variable
1292,BDCQ.SEA2NA,2020.09,1124.150061,F,Value,Business Data Collection - BDC,Industry by employment variable
1293,BDCQ.SEA2OA,2011.06,1576.143582,F,Value,Business Data Collection - BDC,Industry by employment variable
1294,BDCQ.SEA2OA,2011.09,1667.031968,F,Value,Business Data Collection - BDC,Industry by employment variable
1295,BDCQ.SEA2OA,2011.12,1660.245039,F,Value,Business Data Collection - BDC,Industry by employment variable
1296,BDCQ.SEA2OA,2012.03,1676.000521,F,Value,Business Data Collection - BDC,Industry by employment variable
1297,BDCQ.SEA2OA,2012.06,1616.748318,F,Value,Business Data Collection - BDC,Industry by employment variable
1298,BDCQ.SEA2OA,2012.09,1758.823964,F,Value,Business Data Collection - BDC,Industry by employment variable
1299,BDCQ.SEA2OA,2012.12,1819.93562,F,Value,Business Data Collection - BDC,Industry by employment variable
1300,BDCQ.SEA2OA,2013.03,1754.749494,F,Value,Business Data Collection - BDC,Industry by employment variable
1301,BDCQ.SEA2OA,2013.06,1726.318101,F,Value,Business Data Collection - BDC,Industry by employment variable
1302,BDCQ.SEA2OA,2013.09,1873.565878,F,Value,Business Data Collection - BDC,Industry by employment variable
1303,BDCQ.SEA2OA,2013.12,1880.922475,F,Value,Business Data Collection - BDC,Industry by employment variable
1304,BDCQ.SEA2OA,2014.03,1824.529227,F,Value,Business Data Collection - BDC,Industry by employment variable
1305,BDCQ.SEA2OA,2014.06,1802.891283,F,Value,Business Data Collection - BDC,Industry by employment variable
1306,BDCQ.SEA2OA,2014.09,2000.920582,F,Value,Business Data Collection - BDC,Industry by employment variable
1307,BDCQ.SEA2OA,2014.12,2089.946743,F,Value,Business Data Collection - BDC,Industry by employment variable
1308,BDCQ.SEA2OA,2015.03,1810.829075,F,Value,Business Data Collection - BDC,Industry by employment variable
1309,BDCQ.SEA2OA,2015.06,1915.048604,F,Value,Business Data Collection - BDC,Industry by employment variable
1310,BDCQ.SEA2OA,2015.09,2039.355215,F,Value,Business Data Collection - BDC,Industry by employment variable
1311,BDCQ.SEA2OA,2015.12,2158.182262,F,Value,Business Data Collection - BDC,Industry by employment variable
1312,BDCQ.SEA2OA,2016.03,1974.34699,F,Value,Business Data Collection - BDC,Industry by employment variable
1313,BDCQ.SEA2OA,2016.06,2116.046429,F,Value,Business Data Collection - BDC,Industry by employment variable
1314,BDCQ.SEA2OA,2016.09,2009.841551,F,Value,Business Data Collection - BDC,Industry by employment variable
1315,BDCQ.SEA2OA,2016.12,2230.449426,F,Value,Business Data Collection - BDC,Industry by employment variable
1316,BDCQ.SEA2OA,2017.03,2045.287544,F,Value,Business Data Collection - BDC,Industry by employment variable
1317,BDCQ.SEA2OA,2017.06,2217.594735,F,Value,Business Data Collection - BDC,Industry by employment variable
1318,BDCQ.SEA2OA,2017.09,2104.203476,F,Value,Business Data Collection - BDC,Industry by employment variable
1319,BDCQ.SEA2OA,2017.12,2344.558548,F,Value,Business Data Collection - BDC,Industry by employment variable
1320,BDCQ.SEA2OA,2018.03,2154.288357,F,Value,Business Data Collection - BDC,Industry by employment variable
1321,BDCQ.SEA2OA,2018.06,2382.954406,F,Value,Business Data Collection - BDC,Industry by employment variable
1322,BDCQ.SEA2OA,2018.09,2258.476613,F,Value,Business Data Collection - BDC,Industry by employment variable
1323,BDCQ.SEA2OA,2018.12,2531.349652,F,Value,Business Data Collection - BDC,Industry by employment variable
1324,BDCQ.SEA2OA,2019.03,2449.83846,F,Value,Business Data Collection - BDC,Industry by employment variable
1325,BDCQ.SEA2OA,2019.06,2699.795003,F,Value,Business Data Collection - BDC,Industry by employment variable
1326,BDCQ.SEA2OA,2019.09,2574.708311,F,Value,Business Data Collection - BDC,Industry by employment variable
1327,BDCQ.SEA2OA,2019.12,2929.557958,F,Value,Business Data Collection - BDC,Industry by employment variable
1328,BDCQ.SEA2OA,2020.03,2757.679216,F,Value,Business Data Collection - BDC,Industry by employment variable
1329,BDCQ.SEA2OA,2020.06,2862.226908,F,Value,Business Data Collection - BDC,Industry by employment variable
1330,BDCQ.SEA2OA,2020.09,3094.674876,F,Value,Business Data Collection - BDC,Industry by employment variable
1331,BDCQ.SEA2PA,2011.06,2194.337645,F,Value,Business Data Collection - BDC,Industry by employment variable
1332,BDCQ.SEA2PA,2011.09,1999.042005,F,Value,Business Data Collection - BDC,Industry by employment variable
1333,BDCQ.SEA2PA,2011.12,2299.303668,F,Value,Business Data Collection - BDC,Industry by employment variable
1334,BDCQ.SEA2PA,2012.03,1859.62065,F,Value,Business Data Collection - BDC,Industry by employment variable
1335,BDCQ.SEA2PA,2012.06,2237.165,F,Value,Business Data Collection - BDC,Industry by employment variable
1336,BDCQ.SEA2PA,2012.09,2010.435676,F,Value,Business Data Collection - BDC,Industry by employment variable
1337,BDCQ.SEA2PA,2012.12,2341.790133,F,Value,Business Data Collection - BDC,Industry by employment variable
1338,BDCQ.SEA2PA,2013.03,1891.674853,F,Value,Business Data Collection - BDC,Industry by employment variable
1339,BDCQ.SEA2PA,2013.06,2279.081487,F,Value,Business Data Collection - BDC,Industry by employment variable
1340,BDCQ.SEA2PA,2013.09,2067.106622,F,Value,Business Data Collection - BDC,Industry by employment variable
1341,BDCQ.SEA2PA,2013.12,2403.703136,F,Value,Business Data Collection - BDC,Industry by employment variable
1342,BDCQ.SEA2PA,2014.03,1924.082652,F,Value,Business Data Collection - BDC,Industry by employment variable
1343,BDCQ.SEA2PA,2014.06,2338.962716,F,Value,Business Data Collection - BDC,Industry by employment variable
1344,BDCQ.SEA2PA,2014.09,2159.513116,F,Value,Business Data Collection - BDC,Industry by employment variable
1345,BDCQ.SEA2PA,2014.12,2445.713095,F,Value,Business Data Collection - BDC,Industry by employment variable
1346,BDCQ.SEA2PA,2015.03,2005.234061,F,Value,Business Data Collection - BDC,Industry by employment variable
1347,BDCQ.SEA2PA,2015.06,2371.953084,F,Value,Business Data Collection - BDC,Industry by employment variable
1348,BDCQ.SEA2PA,2015.09,2453.821521,F,Value,Business Data Collection - BDC,Industry by employment variable
1349,BDCQ.SEA2PA,2015.12,2298.532025,F,Value,Business Data Collection - BDC,Industry by employment variable
1350,BDCQ.SEA2PA,2016.03,2318.792064,F,Value,Business Data Collection - BDC,Industry by employment variable
1351,BDCQ.SEA2PA,2016.06,2217.84611,F,Value,Business Data Collection - BDC,Industry by employment variable
1352,BDCQ.SEA2PA,2016.09,2531.320201,F,Value,Business Data Collection - BDC,Industry by employment variable
1353,BDCQ.SEA2PA,2016.12,2540.22724,F,Value,Business Data Collection - BDC,Industry by employment variable
1354,BDCQ.SEA2PA,2017.03,2244.464375,F,Value,Business Data Collection - BDC,Industry by employment variable
1355,BDCQ.SEA2PA,2017.06,2326.07493,F,Value,Business Data Collection - BDC,Industry by employment variable
1356,BDCQ.SEA2PA,2017.09,2633.885002,F,Value,Business Data Collection - BDC,Industry by employment variable
1357,BDCQ.SEA2PA,2017.12,2651.341448,F,Value,Business Data Collection - BDC,Industry by employment variable
1358,BDCQ.SEA2PA,2018.03,2302.325627,F,Value,Business Data Collection - BDC,Industry by employment variable
1359,BDCQ.SEA2PA,2018.06,2397.209586,F,Value,Business Data Collection - BDC,Industry by employment variable
1360,BDCQ.SEA2PA,2018.09,2703.877114,F,Value,Business Data Collection - BDC,Industry by employment variable
1361,BDCQ.SEA2PA,2018.12,2769.586747,F,Value,Business Data Collection - BDC,Industry by employment variable
1362,BDCQ.SEA2PA,2019.03,2334.781896,F,Value,Business Data Collection - BDC,Industry by employment variable
1363,BDCQ.SEA2PA,2019.06,2487.3535,F,Value,Business Data Collection - BDC,Industry by employment variable
1364,BDCQ.SEA2PA,2019.09,2900.203488,F,Value,Business Data Collection - BDC,Industry by employment variable
1365,BDCQ.SEA2PA,2019.12,2933.777553,F,Value,Business Data Collection - BDC,Industry by employment variable
1366,BDCQ.SEA2PA,2020.03,2458.057625,F,Value,Business Data Collection - BDC,Industry by employment variable
1367,BDCQ.SEA2PA,2020.06,2669.473373,F,Value,Business Data Collection - BDC,Industry by employment variable
1368,BDCQ.SEA2PA,2020.09,2993.298532,F,Value,Business Data Collection - BDC,Industry by employment variable
1369,BDCQ.SEA2QA,2011.06,2217.708588,F,Value,Business Data Collection - BDC,Industry by employment variable
1370,BDCQ.SEA2QA,2011.09,2223.728185,F,Value,Business Data Collection - BDC,Industry by employment variable
1371,BDCQ.SEA2QA,2011.12,2346.603741,F,Value,Business Data Collection - BDC,Industry by employment variable
1372,BDCQ.SEA2QA,2012.03,2296.719026,F,Value,Business Data Collection - BDC,Industry by employment variable
1373,BDCQ.SEA2QA,2012.06,2371.058429,F,Value,Business Data Collection - BDC,Industry by employment variable
